filename,title,description,type
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43451-error-when-setting-pricing-and-structure-for-shared-catalog.md,'MDVA-43451: Error when setting Pricing and Structure for shared catalog',The MDVA-43451 patch solves the issue where the user is unable to set the Pricing and Structure for a shared catalog. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43451. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43491-base-image-label-not-updating-when-imported-via-csv.md,'MDVA-43491: Base image label not updating when imported via CSV',The MDVA-43491 patch fixes the issue where the `base_image_label` doesn't update when imported via a CSV file for a multi-store website. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43491. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43601-triggers-are-removed-from-catalogrule-product-price-table.md,"'MDVA-43601: Triggers are removed from ""catalogrule_product_price"" table after full reindex'",The MDVA-43601 patch fixes the issue where triggers are removed from `catalogrule_product_price` table after a full reindex of `catalogrule_rule` or `catalogrule_product`. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43601. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43824-order-cancellation-action-failed-with-error.md,"'MDVA-43824: Order cancellation action failed with error ""You have not cancelled the item""'",'The MDVA-43824 patch solves the issue where the order cancellation action failed with the error: *You have not cancelled the item*. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43824. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.',Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43862-unable-to-update-cart-items-because-of-graphql-updatecartitems-mutation-error.md,"""MDVA-43862: customer can't update cart items because of a GraphQL UpdateCartItems mutation error""",The MDVA-43862 patch solves the issue where the customer can't update cart items because of a GraphQL UpdateCartItems mutation error. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43862. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-43935-upsell-product-shown-twice-on-product-page.md,'MDVA-43935: Upsell product shown twice on product page',The MDVA-43935 patch fixes the issue where the upsell product is being shown twice on the product page. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-43935. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-13/mdva-44188-emails-are-not-sent.md,"'MDVA-44188: Emails are not sent to IDs containing "".-""'",The MDVA-44188 patch fixes the issue where emails are not sent to the email IDs containing `.-`. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.13 is installed. The patch ID is MDVA-44188. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.14',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.14.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-43102-salable-quantity-not-updated-correctly.md,'MDVA-43102: Salable quantity not updated correctly',The MDVA-43102 patch fixes the issue where the salable quantity is not updated correctly when a refund is done via REST API. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-43102. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-43178-customer-token-for-custom-store-cannot-be-retrieved.md,'MDVA-43178: Customer token for custom store cannot be retrieved in GraphQL',The MDVA-43178 patch fixes the issue where the customer token for a custom store cannot be retrieved in GraphQL. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-43178. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-43605-order-data-returns-negative-values-for-row-totals-when-using-rest-api.md,'MDVA-43605: Order data returns negative values for row totals when using Rest API',The MDVA-43605 patch fixes the issue where the order data returns negative values for row totals when using Rest API. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-43605. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-43859-error-no-such-entity-with-customerid.md,"'MDVA-43859: Error ""No such entity with customerId ="" logged when deleted customer logs in'",The MDVA-43859 patch fixes the issue where the error *No such entity with customerId =* is logged when a deleted customer tries to log in. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-43859. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-43983-products-not-visible-individually-still-appear-in-catalog-advanced-search-results.md,"'MDVA-43983: Products set as ""Not Visible Individually"" appear in search results'","The MDVA-43983 patch solves the issue where the products that are set as ""Not Visible Individually"" still appear in catalog advanced search results. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-43983. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-44100-all-fpts-are-assigned-to-the-last-product-in-the-shopping-cart.md,'MDVA-44100: All FPTs are assigned to the last product in shopping cart',The MDVA-44100 patch solves the issue where all FPTs are assigned to the last product in the shopping cart. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-44100. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-44147-graphql-request-doesnt-return-requisition-lists.md,"""MDVA-44147: [!DNL GraphQL] request doesn't return [!UICONTROL Requisition Lists]""",The MDVA-44147 patch fixes the issue where [!DNL GraphQL] request doesn't return [!UICONTROL Requisition Lists]. This patch is available when the [[!DNL Quality Patches Tool (QPT)]](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-44147. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-14/mdva-44505-graphql-applying-reward-points-does-not-update-grand-total.md,'MDVA-44505: GraphQL query for cart applying reward points does not update grand total',The MDVA-44505 patch solves the issue where the GraphQL query for a cart applying reward points does not consider the reward points and returns an incorrect grand total. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.14 is installed. The patch ID is MDVA-44505. Please note that the issue was fixed in Adobe Commerce 2.4.3.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.15',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.15.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-38559-v1-customers-search-api-error.md,'MDVA-38559: /V1/customers/search API returns error',The MDVA-38559 patch fixes the issue where the `/V1/customers/search` API returns an error for customers who have more than one subscription. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-38559. Please note that the issue is fixed in Adobe Commerce 2.4.3.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-40896-error-typeerror-in-async-product.md,"""MDVA-40896: 'Error: TypeError: Argument 3' error in async product""","'The MDVA-40896 patch fixes the issue where the `Error: TypeError: Argument 3 passed to Magento\Framework\Webapi\ServiceInputProcessor::process() must be of the type array, string given` error is shown in async product bulk API. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-40896. Please note that the issue is fixed in Adobe Commerce 2.4.4.'",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-40961-additional-item-cant-be-added-to-cart-when-minimum-qty-of-the-item-already-in-cart.md,"""MDVA-40961: Additional item can't be added to cart when minimum qty of item is already in cart""",The MDVA-40961 patch fixes the issue where an additional item can't be added to the cart when the minimum quantity of the item is already in the cart. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-40961. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-43718-not-authorized-to-access-resources-error-appears-when-accessing-shared-catalog.md,"""MDVA-43718: 'consumer isn't authorized to access resources' error appears when accessing shared catalog""",The MDVA-43718 patch solves the issue where the error *consumer isn't authorized to access %resources.* appears when accessing a shared catalog from a custom integration. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-43718. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-44533-discount-incorrectly-applied-to-bundle-child-product.md,'MDVA-44533: Discount incorrectly applied to bundled child product',The MDVA-44533 patch fixes the issue where a discount is incorrectly applied to a bundled child product. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-44533. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-44660-grave-accent-character-cannot-be-used-for-customer-name.md,"""MDVA-44660: Grave accent character cannot be used for customer's name""",The MDVA-44660 patch fixes the issue where the grave accent character cannot be used for a customer's name. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-44660. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-15/mdva-44887-uncaught-syntaxerror-unexpected-token-const-error-in-admin-panel.md,"""MDVA-44887: 'Uncaught SyntaxError: Unexpected token const' error in Admin panel""","""The MDVA-44887 patch fixes the issue where the admin user can't click on any menu option. The *Uncaught SyntaxError: Unexpected token const* error is displayed in the Admin panel. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.15 is installed. The patch ID is MDVA-44887. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.""",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.16',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.16.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-42509-csv-could-not-be-uploaded-for-quick-order-resulting-in-unable-to-send-the-cookie-error.md,"""MDVA-42509: CSV could not be uploaded for quick order resulting in 'Unable to send the cookie' error""",The MDVA-42509 patch solves the issue where a CSV could not be uploaded for quick order resulting in *Unable to send the cookie* error. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-42509. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.5.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-43167-admin-order-grid-mass-doesnt-apply-multipage.md,"""MDVA-43167: Admin order grid mass action doesn't apply for multi-page""",The MDVA-43167 patch fixes the issue where the admin order grid mass action doesn't apply for multi-page when the admin user selects all orders. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-43167. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-44044-product-not-displayed-on-category-page-after-it-is-assigned-to-new-website.md,'MDVA-44044: Product not displayed on category page after it is assigned to new website',The MDVA-44044 patch solves the issue where a product is not displayed on the category page after it is assigned to a new website. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-44044. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-44562-store-id-quote-items-overridden-by-default-store-id.md,'MDVA-44562: Store id for quote items overridden by default store id',The MDVA-44562 patch fixes the issue where the default store id overrides the store id for quote items for GraphQL requests. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-44562. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-44703-order-totals-in-order-report-miscalculated.md,'MDVA-44703: Order totals in Orders report are miscalculated',The MDVA-44703 patch fixes the issue where the order totals in the Orders report are miscalculated for the restricted admin user. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-44703. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-16/mdva-44940-sql-error-while-saving-category-from-admin.md,'MDVA-44940: SQL error while saving category from admin',The MDVA-44940 patch fixes the issue where an SQL error occurs while saving a category from the admin. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.16 is installed. The patch ID is MDVA-44940. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.17',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.17.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-42807-custom-currency-sign-not-displayed-on-store-front.md,'ACSD-42807: Custom currency sign not displayed on storefront',The ACSD-42807 patch fixes the issue where the custom currency sign is not displayed on the storefront. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-42807. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-43887-incorrect-details-displayed-on-checkout-payment-page.md,'ACSD-43887: Incorrect details displayed on checkout payment page',The ACSD-43887 patch fixes the issue where incorrect details are displayed on the checkout payment page when Purchase Orders for companies are enabled. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-43887. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-44591-user-gets-error-when-trying-to-place-order-without-captcha-confirmation.md,'ACSD-44591: Errors when order without CAPTCHA confirmation',The ACSD-44591 patch solves the issue where the user gets errors when trying to place an order without CAPTCHA confirmation.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-45143-setshippingaddressoncart-mutation-doesnt-allow-setting-numeric-region-code.md,"""ACSD-45143: setShippingAddressesOnCart mutation not setting numeric region code as 'region'""","The ACSD-45143 patch fixes the issue where the setShippingAddressesOnCart mutation does not allow setting numeric region code as ""region"". This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-45143. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-45169-visual-merchandiser-does-not-display-correct-stock.md,'ACSD-45169: Visual Merchandiser displays incorrect stock and price for configurable product',The ACSD-45169 patch fixes the issue where the Visual Merchandiser does not display the correct stock and price for a configurable product after a staging update is applied. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-45169. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-45241-stock-quantity-for-virtual-product-miscalculated.md,"""ACSD-45241: Virtual product's stock quantity miscalculated""",The ACSD-45241 patch fixes the issue where the virtual product's stock quantity is miscalculated after creating a credit memo. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-45241. Please note that the issue was fixed in Adobe Commerce 2.4.4.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-45424-incorrect-reservation-compensation-created-after-partial-refund.md,'ACSD-45424: Incorrect reservation compensation created after partial refund',The ACSD-45424 patch fixes the issue where an incorrect reservation compensation is created after a partial refund. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-45424. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-17/acsd-45520-swatch-options-not-pre-selected-on-product-detail-page.md,'ACSD-45520: Swatch options not selected on product detail page',The ACSD-45520 patch fixes the issue where swatch options are not pre-selected on the product detail page when a user edits configurable products from the shopping cart. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.17 is installed. The patch ID is ACSD-45520. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.18',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.18.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-44938-vat-id-cannot-applied-graphql-guest-user.md,"""ACSD-44938: VAT_ID can't be applied in [!DNL GraphQL] request for guest user""",The ACSD-44938 patch fixes the issue where the `VAT_ID` can't be applied in a [!DNL GraphQL] request for a guest user. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-44938. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45255-exception-on-low-stock-report-page-for-restricted-admin-user.md,'ACSD-45255: Exception on Low Stock report page for restricted admin user',The ACSD-45255 patch solves the issue where an exception is thrown on the Low Stock Report page for a restricted admin user. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45255. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45257-graphql-doesnt-display-cart-discount-correctly.md,"""ACSD-45257: GraphQL doesn't display cart discount correctly""",The ACSD-45257 patch fixes the issue where GraphQL doesn't display the cart discount correctly. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45257. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45488-configurable-product-with-multiple-sources-not-returned-to-in-stock.md,'ACSD-45488: Configurable product with multiple sources not returned to in stock automatically',The ACSD-45488 patch solves the issue where a configurable product with multiple sources is not returned to in stock automatically. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45488. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45754-reward-points-not-added-after-applying-coupon-to-the-cart.md,'ACSD-45754: Reward points not added after applying coupon to cart',The ACSD-45754 patch solves the issue where reward points are not added after applying a coupon to the cart. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45754. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45817-graphql-products-mutation-gives-all-configurable-variants.md,'ACSD-45817: GraphQL products mutation gives all configurable variants',"The ACSD-45817 patch fixes the issue where a GraphQL `products` mutation for a specific store returns all configurable variants, including those not assigned to the requested store. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45817. Please note that the issue was fixed in Adobe Commerce 2.4.4.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-45849-video-metadata-lost-after-staging-update.md,'ACSD-45849: Video metadata is lost after staging update',The ACSD-45849 patch fixes the issue where the video metadata is lost after a staging update is applied. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-45849. Please note that the issue was fixed in Adobe Commerce 2.4.4.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-18/acsd-46146-two-order-confirmation-emails-are-sent-after-placing-order-from-admin.md,'ACSD-46146: Two order confirmation emails sent after placing order from admin',The ACSD-46146 patch solves the issue where two order confirmation emails are sent after placing an order from the admin. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.18 is installed. The patch ID is ACSD-46146. Please note that the issue is scheduled to be fixed in Adobe Commerce 2.4.6.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-19/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.19',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.19.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-19/acsd-45781-store-front-search-field-not-displayed-on-mobile.md,'ACSD-45781: Store front search field not displayed on mobile',The MDVA-45781 patch solves the issue where the store front search field is not displayed on mobile. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.19 is installed. The patch ID is MDVA-45781. Please note that the issue was fixed in Adobe Commerce 2.4.3.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-19/acsd-46213-category-tree-limited-20-categories.md,'ACSD-46213: Category tree request limited to 20 categories','The ACSD-46213 patch fixes the issue where the category tree request is limited to 20 categories. This patch is available when the [Quality Patches Tool (QPT)](https://experienceleague.adobe.com/en/docs/commerce-operations/tools/quality-patches-tool/quality-patches-tool-to-self-serve-quality-patches) 1.1.19 is installed. The patch ID is ACSD-46213. ',Troubleshooting
